StudyMode,Session,SessionDate,SessionBarOrdinal,Bar,ChartTimeFrame,Italy,London,UTC,NewYork,Open,High,Low,Close,CandleVolume,BidVolume,AskVolume,Delta,DeltaImbalance,MaxBidAtPrice,MaxAskAtPrice,CumulativeTradeCount,CumulativeBuyVolume,CumulativeSellVolume,CumulativeDelta,MaxCumulativeBuy,MaxCumulativeSell,CumulativeTradeCoverage,PriceChange,CloseLocation,EffortResult,PriorProfileBars,PriorPOC,PriorVAH,PriorVAL,PriorProfileRelation,DevelopingPOC,DevelopingVAH,DevelopingVAL,DevelopingProfileRelation,Prior6Range,Prior6Efficiency,Prior12Range,Prior12Efficiency,RangeToPrior12Median,OverlapWithPrevious,RollingProfileBars,RollingPOC,RollingVAH,RollingVAL,PriorSessionLvnBelow,PriorSessionLvnBelowVolumePercentile,PriorSessionLvnAbove,PriorSessionLvnAboveVolumePercentile,PriorRollingLvnBelow,PriorRollingLvnBelowVolumePercentile,PriorRollingLvnAbove,PriorRollingLvnAboveVolumePercentile,FlowSource,OperationalEntry,OrderSubmitted
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,35,142,M5,2026-07-02 11:54:59,2026-07-02 10:54:59,2026-07-02 09:54:59,2026-07-02 05:54:59,29989.5,29996.5,29975.75,29981.25,191.0,98.0,93.0,-5.0,-0.026178,6.0,6.0,98,93.0,98.0,-5.0,20.0,13.0,AVAILABLE,-8.25,0.2651,SELL_WITH_RESULT,34,29981.25,30036.0,29887.0,INSIDE_VALUE,29981.25,30036.0,29887.25,INSIDE_VALUE,71.5,0.3993,94.75,0.0572,0.6803,1.0,12,30005.25,30014.5,29970.0,29980.5,0.8737,29981.5,0.9669,29980.75,0.8963,29981.5,0.9787,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,36,143,M5,2026-07-02 11:59:58,2026-07-02 10:59:58,2026-07-02 09:59:58,2026-07-02 05:59:58,29979.25,29979.5,29952.0,29957.75,429.0,267.0,162.0,-105.0,-0.244755,21.0,12.0,179,162.0,267.0,-105.0,11.0,62.0,AVAILABLE,-21.5,0.2091,SELL_WITH_RESULT,35,29981.25,30036.0,29887.25,INSIDE_VALUE,29981.25,30036.0,29888.0,INSIDE_VALUE,71.5,0.3356,94.75,0.1411,0.9016,0.1364,12,30005.25,30010.75,29970.0,29957.0,0.1098,29958.25,0.0378,29957.0,0.1596,29958.0,0.0851,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,37,144,M5,2026-07-02 12:04:58,2026-07-02 11:04:58,2026-07-02 10:04:58,2026-07-02 06:04:58,29959.5,29959.75,29920.0,29927.0,813.0,435.0,378.0,-57.0,-0.070111,17.0,45.0,319,378.0,435.0,-57.0,43.0,62.0,AVAILABLE,-32.5,0.1761,SELL_WITH_RESULT,36,29981.25,30036.0,29888.0,INSIDE_VALUE,29930.0,29976.0,29826.25,INSIDE_VALUE,63.0,0.3474,90.0,0.3641,1.3826,0.195,12,30005.25,30010.5,29971.25,29926.75,0.6541,29927.75,0.6104,,,29944.0,0.1488,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,38,145,M5,2026-07-02 12:09:53,2026-07-02 11:09:53,2026-07-02 10:09:53,2026-07-02 06:09:53,29926.75,29956.75,29924.0,29941.5,566.0,232.0,334.0,102.0,0.180212,11.0,54.0,251,334.0,232.0,102.0,42.0,12.0,AVAILABLE,14.75,0.5344,BUY_WITH_RESULT,37,29930.0,29976.0,29826.25,INSIDE_VALUE,29930.0,29974.5,29826.25,INSIDE_VALUE,95.0,0.7549,95.0,0.323,1.1391,1.0,12,29980.0,30003.5,29961.0,29941.0,0.138,29941.75,0.237,29941.0,0.2095,29941.75,0.1167,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,39,146,M5,2026-07-02 12:14:58,2026-07-02 11:14:58,2026-07-02 10:14:58,2026-07-02 06:14:58,29939.75,29949.5,29931.75,29934.5,249.0,120.0,129.0,9.0,0.036145,11.0,10.0,147,129.0,120.0,9.0,9.0,8.0,AVAILABLE,-5.25,0.1549,BUY_ABSORBED,38,29930.0,29974.5,29826.25,INSIDE_VALUE,29930.0,29974.0,29826.25,INSIDE_VALUE,90.75,0.6822,95.0,0.1514,0.6174,1.0,12,29938.0,29986.0,29920.0,29934.0,0.2146,29935.25,0.4835,29933.75,0.0211,29936.0,0.0792,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,40,147,M5,2026-07-02 12:19:58,2026-07-02 11:19:58,2026-07-02 10:19:58,2026-07-02 06:19:58,29932.0,29949.25,29924.25,29949.25,311.0,167.0,144.0,-23.0,-0.073955,11.0,9.0,177,144.0,167.0,-23.0,8.0,6.0,AVAILABLE,17.25,1.0,SELL_ABSORBED,39,29930.0,29974.0,29826.25,INSIDE_VALUE,29930.0,29973.25,29826.25,INSIDE_VALUE,78.25,0.6873,95.0,0.2809,0.8696,0.7,12,29940.0,29986.0,29920.0,29948.25,0.1474,29949.5,0.0896,29948.25,0.4274,29949.5,0.2876,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,41,148,M5,2026-07-02 12:24:55,2026-07-02 11:24:55,2026-07-02 10:24:55,2026-07-02 06:24:55,29948.5,29950.5,29930.75,29940.25,287.0,170.0,117.0,-53.0,-0.184669,13.0,9.0,132,117.0,170.0,-53.0,8.0,52.0,AVAILABLE,-8.25,0.481,SELL_WITH_RESULT,40,29930.0,29973.25,29826.25,INSIDE_VALUE,29930.0,29972.5,29826.25,INSIDE_VALUE,76.5,0.4076,95.0,0.0735,0.687,0.9367,12,29940.0,29986.25,29920.0,29939.75,0.3679,29940.75,0.3974,29939.5,0.5,29940.75,0.7421,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,42,149,M5,2026-07-02 12:29:58,2026-07-02 11:29:58,2026-07-02 10:29:58,2026-07-02 06:29:58,29941.0,29961.25,29935.0,29948.0,403.0,197.0,206.0,9.0,0.022333,11.0,10.0,230,206.0,197.0,9.0,9.0,10.0,AVAILABLE,7.0,0.4952,BUY_WITH_RESULT,41,29930.0,29972.5,29826.25,INSIDE_VALUE,29930.0,29989.5,29857.5,INSIDE_VALUE,59.5,0.4,95.0,0.0938,0.9633,0.5905,12,29940.0,29987.75,29920.0,29947.75,0.25,29948.25,0.2064,29947.75,0.6921,29948.25,0.6632,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,43,150,M5,2026-07-02 12:34:58,2026-07-02 11:34:58,2026-07-02 10:34:58,2026-07-02 06:34:58,29948.0,29993.5,29948.0,29982.0,738.0,340.0,398.0,58.0,0.078591,44.0,14.0,308,398.0,340.0,58.0,41.0,22.0,AVAILABLE,34.0,0.7473,BUY_WITH_RESULT,42,29930.0,29989.5,29857.5,INSIDE_VALUE,29930.0,29989.0,29858.5,INSIDE_VALUE,41.25,0.1345,95.0,0.2226,1.7089,0.2912,12,29940.0,29989.25,29920.0,29981.5,0.9575,29982.5,0.6521,29981.75,0.5895,29982.5,0.2132,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,44,151,M5,2026-07-02 12:39:59,2026-07-02 11:39:59,2026-07-02 10:39:59,2026-07-02 06:39:59,29984.0,30005.5,29973.75,29999.25,1029.0,473.0,556.0,83.0,0.080661,18.0,23.0,321,556.0,473.0,83.0,84.0,89.0,AVAILABLE,15.25,0.8031,BUY_WITH_RESULT,43,29930.0,29989.0,29858.5,ABOVE_VAH,29981.25,30014.5,29890.0,INSIDE_VALUE,69.5,0.6332,95.0,0.0721,1.1925,0.622,12,29940.0,29979.5,29920.0,29999.0,0.6934,29999.75,0.8184,29999.0,0.1737,29999.75,0.2158,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,45,152,M5,2026-07-02 12:44:59,2026-07-02 11:44:59,2026-07-02 10:44:59,2026-07-02 06:44:59,29998.0,30005.5,29977.75,29978.5,372.0,230.0,142.0,-88.0,-0.236559,12.0,6.0,197,142.0,230.0,-88.0,9.0,12.0,AVAILABLE,-19.5,0.027,SELL_WITH_RESULT,44,29981.25,30014.5,29890.0,INSIDE_VALUE,29981.25,30014.5,29890.25,INSIDE_VALUE,81.25,0.6761,90.75,0.0249,1.0326,1.0,12,29940.0,29981.25,29920.0,29978.25,0.783,29978.75,0.6863,29978.25,0.5962,29979.0,0.5082,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,46,153,M5,2026-07-02 12:49:57,2026-07-02 11:49:57,2026-07-02 10:49:57,2026-07-02 06:49:57,29979.25,29988.5,29972.0,29979.75,419.0,237.0,182.0,-55.0,-0.131265,52.0,18.0,179,182.0,237.0,-55.0,27.0,13.0,AVAILABLE,0.5,0.4697,SELL_ABSORBED,45,29981.25,30014.5,29890.25,INSIDE_VALUE,29981.25,30014.5,29891.0,INSIDE_VALUE,81.25,0.4387,85.5,0.1006,0.5973,0.6515,12,29940.0,29981.25,29920.0,29979.25,0.8384,29980.5,0.9175,29979.0,0.4781,29980.5,0.723,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,47,154,M5,2026-07-02 12:54:59,2026-07-02 11:54:59,2026-07-02 10:54:59,2026-07-02 06:54:59,29981.0,29994.25,29973.5,29990.75,193.0,83.0,110.0,27.0,0.139896,4.0,4.0,128,110.0,83.0,27.0,10.0,5.0,AVAILABLE,9.75,0.8313,BUY_WITH_RESULT,46,29981.25,30014.5,29891.0,INSIDE_VALUE,29981.25,30014.5,29891.25,INSIDE_VALUE,74.75,0.3501,85.5,0.0517,0.7721,0.7229,12,29979.5,30005.5,29943.75,29990.5,0.6804,29991.25,0.638,29990.5,0.2945,29991.0,0.2945,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,48,155,M5,2026-07-02 12:59:59,2026-07-02 11:59:59,2026-07-02 10:59:59,2026-07-02 06:59:59,29991.5,30008.5,29982.25,30005.75,491.0,218.0,273.0,55.0,0.112016,9.0,15.0,244,273.0,218.0,55.0,16.0,15.0,AVAILABLE,14.25,0.8952,BUY_WITH_RESULT,47,29981.25,30014.5,29891.25,INSIDE_VALUE,29981.25,30014.5,29892.0,INSIDE_VALUE,70.5,0.5452,85.5,0.0607,0.9767,0.4571,12,29979.5,30005.5,29943.75,30004.5,0.5083,30006.0,0.5708,30005.25,0.0379,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,49,156,M5,2026-07-02 13:04:59,2026-07-02 12:04:59,2026-07-02 11:04:59,2026-07-02 07:04:59,30005.25,30021.5,29978.5,29981.25,1378.0,711.0,667.0,-44.0,-0.03193,17.0,45.0,587,667.0,711.0,-44.0,48.0,51.0,AVAILABLE,-24.0,0.064,SELL_WITH_RESULT,48,29981.25,30014.5,29892.0,INSIDE_VALUE,29981.25,30025.25,29897.25,INSIDE_VALUE,60.5,0.5819,88.5,0.2503,1.6381,0.6105,12,29979.5,30008.25,29943.75,29980.75,0.9575,29981.5,0.9634,29980.75,0.8409,29981.5,0.679,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,50,157,M5,2026-07-02 13:09:59,2026-07-02 12:09:59,2026-07-02 11:09:59,2026-07-02 07:09:59,29980.0,29986.0,29967.5,29983.25,738.0,322.0,416.0,94.0,0.127371,31.0,103.0,312,416.0,322.0,94.0,45.0,20.0,AVAILABLE,3.25,0.8514,BUY_WITH_RESULT,49,29981.25,30025.25,29897.25,INSIDE_VALUE,29981.25,30025.25,29898.5,INSIDE_VALUE,49.5,0.0313,97.5,0.3079,0.7048,0.4054,12,29979.5,30021.25,29958.75,29982.5,0.8608,29983.75,0.9175,29982.75,0.7242,29983.75,0.884,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,51,158,M5,2026-07-02 13:14:55,2026-07-02 12:14:55,2026-07-02 11:14:55,2026-07-02 07:14:55,29983.25,30010.5,29983.25,30007.0,619.0,322.0,297.0,-25.0,-0.040388,14.0,12.0,244,297.0,322.0,-25.0,41.0,50.0,AVAILABLE,23.75,0.8716,SELL_ABSORBED,50,29981.25,30025.25,29898.5,INSIDE_VALUE,29981.25,30025.25,29899.75,INSIDE_VALUE,54.0,0.2014,97.25,0.2677,1.0634,0.1009,12,29974.75,30016.0,29970.0,30006.75,0.5861,30007.25,0.5672,30006.75,0.3488,30007.25,0.4832,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,52,159,M5,2026-07-02 13:19:59,2026-07-02 12:19:59,2026-07-02 11:19:59,2026-07-02 07:19:59,30005.75,30011.25,29967.0,29984.5,625.0,342.0,283.0,-59.0,-0.0944,14.0,10.0,286,283.0,342.0,-59.0,40.0,62.0,AVAILABLE,-21.25,0.3955,SELL_WITH_RESULT,51,29981.25,30025.25,29899.75,INSIDE_VALUE,29981.25,30025.25,29901.0,INSIDE_VALUE,54.0,0.3616,97.25,0.4087,1.6857,0.6158,12,29974.75,30010.0,29972.0,29983.75,0.941,29985.75,0.9163,29984.25,0.7571,29985.75,0.7933,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,53,160,M5,2026-07-02 13:24:59,2026-07-02 12:24:59,2026-07-02 11:24:59,2026-07-02 07:24:59,29984.5,30008.75,29973.0,30003.75,436.0,166.0,270.0,104.0,0.238532,8.0,10.0,210,270.0,166.0,104.0,62.0,15.0,AVAILABLE,19.25,0.8601,BUY_WITH_RESULT,52,29981.25,30025.25,29901.0,INSIDE_VALUE,29981.25,30025.25,29902.25,INSIDE_VALUE,54.5,0.0359,90.75,0.1915,1.3364,1.0,12,29974.75,30006.0,29971.5,30003.5,0.8325,30004.5,0.8432,30003.5,0.6667,30004.25,0.7052,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,54,161,M5,2026-07-02 13:29:57,2026-07-02 12:29:57,2026-07-02 11:29:57,2026-07-02 07:29:57,30004.0,30014.0,30000.75,30005.75,563.0,271.0,292.0,21.0,0.0373,16.0,71.0,254,292.0,271.0,21.0,12.0,46.0,AVAILABLE,1.75,0.3774,BUY_WITH_RESULT,53,29981.25,30025.25,29902.25,INSIDE_VALUE,29981.25,30025.25,29903.5,INSIDE_VALUE,54.5,0.1153,86.5,0.3165,0.4818,0.6038,12,29974.75,30004.5,29971.5,30005.5,0.8726,30006.75,0.7653,30005.5,0.6433,30006.75,0.6433,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,55,162,M5,2026-07-02 13:34:59,2026-07-02 12:34:59,2026-07-02 11:34:59,2026-07-02 07:34:59,30006.0,30012.0,29990.75,29995.25,556.0,290.0,266.0,-24.0,-0.043165,17.0,11.0,220,266.0,290.0,-24.0,60.0,78.0,AVAILABLE,-10.75,0.2118,SELL_WITH_RESULT,54,29981.25,30025.25,29903.5,INSIDE_VALUE,29981.25,30025.25,29905.25,INSIDE_VALUE,54.5,0.0053,73.5,0.2988,0.7727,0.5294,12,29974.75,30004.75,29971.5,29994.75,0.8337,29996.25,0.5542,29994.75,0.4786,29996.25,0.35,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,56,163,M5,2026-07-02 13:39:58,2026-07-02 12:39:58,2026-07-02 11:39:58,2026-07-02 07:39:58,29993.5,30036.75,29992.75,30036.25,653.0,253.0,400.0,147.0,0.225115,7.0,49.0,315,400.0,253.0,147.0,28.0,10.0,AVAILABLE,42.75,0.9886,BUY_WITH_RESULT,55,29981.25,30025.25,29905.25,ABOVE_VAH,29981.25,30025.75,29905.0,ABOVE_VAH,47.0,0.1877,54.5,0.0671,1.6449,0.4375,12,29974.75,30004.25,29971.75,30035.75,0.0177,30036.75,0.0071,30021.0,0.0776,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,57,164,M5,2026-07-02 13:44:59,2026-07-02 12:44:59,2026-07-02 11:44:59,2026-07-02 07:44:59,30036.25,30064.75,30014.75,30057.5,1268.0,603.0,665.0,62.0,0.048896,32.0,34.0,513,665.0,603.0,62.0,105.0,50.0,AVAILABLE,21.25,0.855,BUY_WITH_RESULT,56,29981.25,30025.75,29905.0,ABOVE_VAH,29981.25,30026.25,29899.5,ABOVE_VAH,69.75,0.4454,69.75,0.199,1.8692,0.44,12,30013.0,30014.5,29981.25,30037.75,0.0059,,,30036.5,0.0444,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,58,165,M5,2026-07-02 13:49:59,2026-07-02 12:49:59,2026-07-02 11:49:59,2026-07-02 07:49:59,30058.0,30076.25,30054.75,30059.0,1105.0,511.0,594.0,83.0,0.075113,51.0,124.0,481,594.0,511.0,83.0,18.0,30.0,AVAILABLE,1.0,0.1977,BUY_WITH_RESULT,57,29981.25,30026.25,29899.5,ABOVE_VAH,29981.25,30026.25,29895.25,ABOVE_VAH,97.75,0.449,97.75,0.4049,0.8037,0.4651,12,30013.0,30014.5,29974.0,30058.5,0.0471,30059.25,0.0188,30058.5,0.1783,30059.25,0.0543,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,59,166,M5,2026-07-02 13:54:57,2026-07-02 12:54:57,2026-07-02 11:54:57,2026-07-02 07:54:57,30059.0,30079.0,30040.0,30041.0,1151.0,657.0,494.0,-163.0,-0.141616,80.0,15.0,465,494.0,657.0,-163.0,23.0,72.0,AVAILABLE,-18.0,0.0256,SELL_WITH_RESULT,58,29981.25,30026.25,29895.25,ABOVE_VAH,29981.25,30026.25,29891.0,ABOVE_VAH,103.25,0.7801,109.25,0.4041,1.4579,0.5513,12,30069.0,30075.75,29997.0,30040.25,0.008,30041.25,0.048,30040.25,0.0231,30041.25,0.1667,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,60,167,M5,2026-07-02 13:59:59,2026-07-02 12:59:59,2026-07-02 11:59:59,2026-07-02 07:59:59,30040.75,30053.5,30034.0,30034.25,552.0,269.0,283.0,14.0,0.025362,17.0,21.0,278,283.0,269.0,14.0,22.0,20.0,AVAILABLE,-6.5,0.0128,BUY_ABSORBED,59,29981.25,30026.25,29891.0,ABOVE_VAH,29981.25,30026.25,29888.75,ABOVE_VAH,88.25,0.3936,112.0,0.2469,0.619,0.6923,12,30069.0,30076.25,30001.25,30033.75,0.1897,30036.0,0.0781,30033.75,0.1261,30036.0,0.1689,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,61,168,M5,2026-07-02 14:04:59,2026-07-02 13:04:59,2026-07-02 12:04:59,2026-07-02 08:04:59,30035.25,30085.0,30022.25,30080.0,1027.0,464.0,563.0,99.0,0.096397,14.0,11.0,550,563.0,464.0,99.0,15.0,30.0,AVAILABLE,44.75,0.9203,BUY_WITH_RESULT,60,29981.25,30026.25,29888.75,ABOVE_VAH,29981.25,30050.5,29898.5,ABOVE_VAH,88.25,0.2846,112.0,0.1506,1.9921,0.3108,12,30069.0,30075.5,30002.75,30078.25,0.0059,,,30078.25,0.0179,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,62,169,M5,2026-07-02 14:09:58,2026-07-02 13:09:58,2026-07-02 12:09:58,2026-07-02 08:09:58,30080.75,30116.25,30072.75,30106.25,1281.0,580.0,701.0,121.0,0.094457,23.0,20.0,677,701.0,580.0,121.0,78.0,29.0,AVAILABLE,25.5,0.7701,BUY_WITH_RESULT,61,29981.25,30050.5,29898.5,ABOVE_VAH,29981.25,30050.5,29894.0,ABOVE_VAH,92.25,0.636,118.0,0.464,1.381,0.2816,12,30069.0,30078.0,30004.25,30084.5,0.0097,,,30084.5,0.0385,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,63,170,M5,2026-07-02 14:14:59,2026-07-02 13:14:59,2026-07-02 12:14:59,2026-07-02 08:14:59,30106.25,30140.75,30100.0,30131.25,1159.0,500.0,659.0,159.0,0.137187,77.0,21.0,540,659.0,500.0,159.0,60.0,30.0,AVAILABLE,25.0,0.7669,BUY_WITH_RESULT,62,29981.25,30050.5,29894.0,ABOVE_VAH,29981.25,30050.5,29889.75,ABOVE_VAH,101.5,0.5858,149.25,0.5157,1.0903,0.3988,12,30069.0,30078.75,30002.5,30115.75,0.0261,,,30115.75,0.0876,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,64,171,M5,2026-07-02 14:19:58,2026-07-02 13:19:58,2026-07-02 12:19:58,2026-07-02 08:19:58,30131.75,30161.25,30128.5,30139.75,1290.0,666.0,624.0,-42.0,-0.032558,30.0,27.0,647,624.0,666.0,-42.0,15.0,52.0,AVAILABLE,8.0,0.3435,SELL_ABSORBED,63,29981.25,30050.5,29889.75,ABOVE_VAH,29981.25,30050.5,29884.5,ABOVE_VAH,118.5,0.5967,173.75,0.5262,0.8213,0.374,12,30069.0,30078.75,29992.5,30138.5,0.0618,,,30138.5,0.1879,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,65,172,M5,2026-07-02 14:24:58,2026-07-02 13:24:58,2026-07-02 12:24:58,2026-07-02 08:24:58,30141.0,30159.0,30127.25,30157.5,1006.0,529.0,477.0,-52.0,-0.05169,27.0,22.0,546,477.0,529.0,-52.0,28.0,15.0,AVAILABLE,16.5,0.9528,SELL_ABSORBED,64,29981.25,30050.5,29884.5,ABOVE_VAH,29981.25,30050.5,29879.75,ABOVE_VAH,139.0,0.62,188.25,0.6877,0.8495,0.9606,12,30069.0,30099.0,29973.0,30156.75,0.0586,30158.0,0.0586,30156.75,0.1932,30158.0,0.1932,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,66,173,M5,2026-07-02 14:29:59,2026-07-02 13:29:59,2026-07-02 12:29:59,2026-07-02 08:29:59,30158.5,30190.25,30134.5,30182.75,1467.0,736.0,731.0,-5.0,-0.003408,24.0,21.0,727,731.0,736.0,-5.0,31.0,28.0,AVAILABLE,24.25,0.8655,SELL_ABSORBED,65,29981.25,30050.5,29879.75,ABOVE_VAH,29981.25,30050.5,29873.25,ABOVE_VAH,139.0,0.8998,170.5,0.6853,1.554,0.4395,12,30069.0,30108.75,29990.75,30160.25,0.012,,,30160.25,0.0253,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,67,174,M5,2026-07-02 14:34:59,2026-07-02 13:34:59,2026-07-02 12:34:59,2026-07-02 08:34:59,30183.0,30281.75,30175.0,30274.5,5729.0,2653.0,3076.0,423.0,0.073835,52.0,34.0,2792,3076.0,2653.0,423.0,55.0,69.0,AVAILABLE,91.5,0.9321,BUY_WITH_RESULT,66,29981.25,30050.5,29873.25,ABOVE_VAH,29981.25,30066.25,29857.5,ABOVE_VAH,168.0,1.0,199.5,0.7134,2.6771,0.1429,12,30069.0,30134.0,29990.75,30190.0,0.0217,,,30190.0,0.047,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,68,175,M5,2026-07-02 14:39:59,2026-07-02 13:39:59,2026-07-02 12:39:59,2026-07-02 08:39:59,30273.75,30320.0,30265.75,30281.75,4362.0,2096.0,2266.0,170.0,0.038973,56.0,58.0,2023,2266.0,2096.0,170.0,101.0,61.0,AVAILABLE,8.0,0.2949,BUY_WITH_RESULT,67,29981.25,30066.25,29857.5,ABOVE_VAH,29981.25,30078.0,29841.75,ABOVE_VAH,209.0,1.0,289.0,0.8502,1.2878,0.2949,12,30069.0,30207.0,29992.75,30281.5,0.0206,,,30281.5,0.05,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,69,176,M5,2026-07-02 14:44:59,2026-07-02 13:44:59,2026-07-02 12:44:59,2026-07-02 08:44:59,30280.75,30293.5,30240.75,30241.5,2623.0,1321.0,1302.0,-19.0,-0.007244,29.0,25.0,1361,1302.0,1321.0,-19.0,55.0,29.0,AVAILABLE,-39.25,0.0142,SELL_WITH_RESULT,68,29981.25,30078.0,29841.75,ABOVE_VAH,29981.25,30090.5,29826.25,ABOVE_VAH,220.0,1.0,305.25,0.8322,1.2522,0.5261,12,30069.0,30252.0,30014.75,30241.25,0.1553,30242.25,0.1768,30241.25,0.2753,30242.25,0.313,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,LONDON,2026-07-02,70,177,M5,2026-07-02 14:49:59,2026-07-02 13:49:59,2026-07-02 12:49:59,2026-07-02 08:49:59,30242.5,30265.25,30238.0,30246.5,1900.0,905.0,995.0,90.0,0.047368,31.0,28.0,1075,995.0,905.0,90.0,22.0,17.0,AVAILABLE,4.0,0.3119,BUY_WITH_RESULT,69,29981.25,30090.5,29826.25,ABOVE_VAH,29981.25,30112.5,29826.25,ABOVE_VAH,192.75,0.5769,297.75,0.5853,0.6469,0.8991,12,30069.0,30260.75,30022.25,30246.0,0.571,30246.75,0.553,30246.0,0.7858,30246.75,0.7755,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
